,id,период,минут,вероятность,прибыль,выручка,покупательская_активность,тип_сервиса,разрешить_сообщать,маркет_актив_6_мес,маркет_актив_тек_мес,длительность,акционные_покупки,популярная_категория,средний_просмотр_категорий_за_визит,неоплаченные_продукты_штук_квартал,ошибка_сервиса,страниц_за_визит
3120,216389,текущий_месяц,13,0.26,4.91,5255.4,Прежний уровень,стандарт,да,4.9,4,592,0.21,Домашний текстиль,2,5,9,8
3121,216390,текущий_месяц,12,0.12,2.85,4774.7,Прежний уровень,стандарт,да,6.1,5,876,0.17,Товары для детей,3,3,5,8
3122,216390,предыдущий_месяц,11,0.12,2.85,3931.0,Прежний уровень,стандарт,да,6.1,5,876,0.17,Товары для детей,3,3,5,8
3123,216390,предыдущий_месяц,11,0.12,2.85,4754.0,Прежний уровень,стандарт,да,6.1,5,876,0.17,Товары для детей,3,3,5,8
3124,216391,предыдущий_месяц,11,0.12,4.58,4416.0,Прежний уровень,стандарт,нет,4.3,5,234,0.25,Косметика и аксессуары,4,2,5,8
3125,216391,предыдущий_месяц,11,0.12,4.58,5161.5,Прежний уровень,стандарт,нет,4.3,5,234,0.25,Косметика и аксессуары,4,2,5,8
3126,216391,текущий_месяц,16,0.12,4.58,5937.6,Прежний уровень,стандарт,нет,4.3,5,234,0.25,Косметика и аксессуары,4,2,5,8
3127,216392,предыдущий_месяц,20,0.0,3.68,4973.0,Прежний уровень,стандарт,да,4.6,5,356,0.17,Товары для детей,3,4,3,13
3128,216392,предыдущий_месяц,20,0.0,3.68,4819.0,Прежний уровень,стандарт,да,4.6,5,356,0.17,Товары для детей,3,4,3,13
3129,216392,текущий_месяц,9,0.0,3.68,4969.1,Прежний уровень,стандарт,да,4.6,5,356,0.17,Товары для детей,3,4,3,13
3130,216393,предыдущий_месяц,17,0.0,4.38,5094.0,Прежний уровень,премиум,да,3.5,4,435,0.24,Домашний текстиль,5,2,7,10
3131,216393,предыдущий_месяц,17,0.0,4.38,4882.5,Прежний уровень,премиум,да,3.5,4,435,0.24,Домашний текстиль,5,2,7,10
3132,216393,текущий_месяц,10,0.0,4.38,4829.2,Прежний уровень,премиум,да,3.5,4,435,0.24,Домашний текстиль,5,2,7,10
3133,216394,текущий_месяц,15,0.12,5.37,5020.8,Прежний уровень,стандарт,нет,4.7,3,440,0.12,Мелкая бытовая техника и электроника,4,2,4,10
3134,216394,предыдущий_месяц,12,0.12,5.37,5000.0,Прежний уровень,стандарт,нет,4.7,3,440,0.12,Мелкая бытовая техника и электроника,4,2,4,10
3135,216394,предыдущий_месяц,12,0.12,5.37,4941.5,Прежний уровень,стандарт,нет,4.7,3,440,0.12,Мелкая бытовая техника и электроника,4,2,4,10
3136,216395,текущий_месяц,21,0.12,5.22,4357.4,Прежний уровень,стандарт,да,3.9,4,475,0.3,Домашний текстиль,4,5,5,12
3137,216395,предыдущий_месяц,16,0.12,5.22,4412.0,Прежний уровень,стандарт,да,3.9,4,475,0.3,Домашний текстиль,4,5,5,12
3138,216395,предыдущий_месяц,16,0.12,5.22,4625.0,Прежний уровень,стандарт,да,3.9,4,475,0.3,Домашний текстиль,4,5,5,12
3139,216396,текущий_месяц,17,0.12,2.15,4835.9,Прежний уровень,премиум,да,5.4,4,723,0.15,Техника для красоты и здоровья,5,3,2,11
3140,216396,предыдущий_месяц,14,0.12,2.15,4603.0,Прежний уровень,премиум,да,5.4,4,723,0.15,Техника для красоты и здоровья,5,3,2,11
3141,216396,предыдущий_месяц,14,0.12,2.15,5378.0,Прежний уровень,премиум,да,5.4,4,723,0.15,Техника для красоты и здоровья,5,3,2,11
3142,216397,предыдущий_месяц,14,0.62,4.75,3846.0,Прежний уровень,стандарт,да,4.2,5,199,0.94,Товары для детей,4,2,6,4
3143,216397,предыдущий_месяц,14,0.62,4.75,4471.0,Прежний уровень,стандарт,да,4.2,5,199,0.94,Товары для детей,4,2,6,4
3144,216397,текущий_месяц,11,0.62,4.75,4518.1,Прежний уровень,стандарт,да,4.2,5,199,0.94,Товары для детей,4,2,6,4
3145,216398,текущий_месяц,19,0.03,3.87,4999.3,Прежний уровень,стандарт,нет,5.7,3,1010,0.15,Товары для детей,3,0,6,3
3146,216398,предыдущий_месяц,15,0.03,3.87,4935.0,Прежний уровень,стандарт,нет,5.7,3,1010,0.15,Товары для детей,3,0,6,3
3147,216398,предыдущий_месяц,15,0.03,3.87,4439.0,Прежний уровень,стандарт,нет,5.7,3,1010,0.15,Товары для детей,3,0,6,3
3148,216399,текущий_месяц,9,0.0,1.57,5285.7,Прежний уровень,стандарт,да,3.8,4,265,0.95,Техника для красоты и здоровья,5,2,1,12
3149,216399,предыдущий_месяц,15,0.0,1.57,5223.0,Прежний уровень,стандарт,да,3.8,4,265,0.95,Техника для красоты и здоровья,5,2,1,12
3150,216399,предыдущий_месяц,15,0.0,1.57,4728.0,Прежний уровень,стандарт,да,3.8,4,265,0.95,Техника для красоты и здоровья,5,2,1,12
3151,216400,предыдущий_месяц,15,0.03,3.26,4974.0,Прежний уровень,стандарт,да,5.0,3,1000,0.17,Мелкая бытовая техника и электроника,4,1,4,5
3152,216400,предыдущий_месяц,15,0.03,3.26,4956.0,Прежний уровень,стандарт,да,5.0,3,1000,0.17,Мелкая бытовая техника и электроника,4,1,4,5
3153,216400,текущий_месяц,21,0.03,3.26,5070.4,Прежний уровень,стандарт,да,5.0,3,1000,0.17,Мелкая бытовая техника и электроника,4,1,4,5
3154,216401,текущий_месяц,17,0.12,3.79,5495.8,Прежний уровень,стандарт,да,5.1,4,471,0.25,Домашний текстиль,3,3,4,8
3155,216401,предыдущий_месяц,19,0.12,3.79,5364.5,Прежний уровень,стандарт,да,5.1,4,471,0.25,Домашний текстиль,3,3,4,8
3156,216401,предыдущий_месяц,19,0.12,3.79,5363.0,Прежний уровень,стандарт,да,5.1,4,471,0.25,Домашний текстиль,3,3,4,8
3157,216402,текущий_месяц,14,0.12,2.99,5287.1,Прежний уровень,стандарт,да,4.9,3,378,0.17,Товары для детей,5,4,2,13
3158,216402,предыдущий_месяц,18,0.12,2.99,5158.0,Прежний уровень,стандарт,да,4.9,3,378,0.17,Товары для детей,5,4,2,13
3159,216402,предыдущий_месяц,18,0.12,2.99,5148.0,Прежний уровень,стандарт,да,4.9,3,378,0.17,Товары для детей,5,4,2,13
3160,216403,текущий_месяц,16,0.03,5.4,5469.9,Прежний уровень,стандарт,нет,3.7,4,596,0.15,Товары для детей,3,0,9,15
3161,216403,предыдущий_месяц,13,0.03,5.4,5115.0,Прежний уровень,стандарт,нет,3.7,4,596,0.15,Товары для детей,3,0,9,15
3162,216403,предыдущий_месяц,13,0.03,5.4,5374.0,Прежний уровень,стандарт,нет,3.7,4,596,0.15,Товары для детей,3,0,9,15
3163,216404,текущий_месяц,22,0.12,4.0,4855.2,Прежний уровень,премиум,да,5.5,5,776,0.18,Товары для детей,5,2,6,13
3164,216404,предыдущий_месяц,13,0.12,4.0,4690.0,Прежний уровень,премиум,да,5.5,5,776,0.18,Товары для детей,5,2,6,13
3165,216404,предыдущий_месяц,13,0.12,4.0,4954.0,Прежний уровень,премиум,да,5.5,5,776,0.18,Товары для детей,5,2,6,13
3166,216405,предыдущий_месяц,17,0.03,3.3,4637.0,Прежний уровень,стандарт,да,4.0,4,436,0.21,Мелкая бытовая техника и электроника,4,1,6,9
3167,216405,предыдущий_месяц,17,0.03,3.3,5663.0,Прежний уровень,стандарт,да,4.0,4,436,0.21,Мелкая бытовая техника и электроника,4,1,6,9
3168,216405,текущий_месяц,21,0.03,3.3,3877.8,Прежний уровень,стандарт,да,4.0,4,436,0.21,Мелкая бытовая техника и электроника,4,1,6,9
3169,216406,предыдущий_месяц,20,0.12,4.69,5254.5,Прежний уровень,стандарт,да,4.6,4,713,0.24,Мелкая бытовая техника и электроника,4,4,7,12
3170,216406,предыдущий_месяц,20,0.12,4.69,4986.0,Прежний уровень,стандарт,да,4.6,4,713,0.24,Мелкая бытовая техника и электроника,4,4,7,12
3171,216406,текущий_месяц,15,0.12,4.69,5617.2,Прежний уровень,стандарт,да,4.6,4,713,0.24,Мелкая бытовая техника и электроника,4,4,7,12
3172,216407,предыдущий_месяц,13,0.12,5.32,4365.0,Прежний уровень,стандарт,да,4.1,5,646,0.16,Техника для красоты и здоровья,6,3,6,8
3173,216407,предыдущий_месяц,13,0.12,5.32,3411.0,Прежний уровень,стандарт,да,4.1,5,646,0.16,Техника для красоты и здоровья,6,3,6,8
3174,216407,текущий_месяц,12,0.12,5.32,4367.8,Прежний уровень,стандарт,да,4.1,5,646,0.16,Техника для красоты и здоровья,6,3,6,8
3175,216408,текущий_месяц,22,0.12,3.21,6524.6,Прежний уровень,премиум,нет,4.9,4,424,0.3,Домашний текстиль,4,4,9,11
3176,216408,предыдущий_месяц,16,0.12,3.21,5930.5,Прежний уровень,премиум,нет,4.9,4,424,0.3,Домашний текстиль,4,4,9,11
3177,216408,предыдущий_месяц,16,0.12,3.21,5395.0,Прежний уровень,премиум,нет,4.9,4,424,0.3,Домашний текстиль,4,4,9,11
3178,216409,текущий_месяц,14,0.12,2.15,5715.2,Прежний уровень,премиум,да,4.8,4,425,0.25,Товары для детей,4,3,1,11
3179,216409,предыдущий_месяц,16,0.12,2.15,5568.0,Прежний уровень,премиум,да,4.8,4,425,0.25,Товары для детей,4,3,1,11
3180,216409,предыдущий_месяц,16,0.12,2.15,5697.0,Прежний уровень,премиум,да,4.8,4,425,0.25,Товары для детей,4,3,1,11
3181,216410,текущий_месяц,23,0.03,4.74,4236.6,Прежний уровень,премиум,да,4.8,3,939,0.11,Домашний текстиль,6,1,7,12
3182,216410,предыдущий_месяц,21,0.03,4.74,4273.0,Прежний уровень,премиум,да,4.8,3,939,0.11,Домашний текстиль,6,1,7,12
3183,216410,предыдущий_месяц,21,0.03,4.74,4465.0,Прежний уровень,премиум,да,4.8,3,939,0.11,Домашний текстиль,6,1,7,12
3184,216411,текущий_месяц,15,0.12,3.26,4915.5,Прежний уровень,стандарт,да,5.1,4,602,0.23,Товары для детей,2,2,8,9
3185,216411,предыдущий_месяц,17,0.12,3.26,4857.0,Прежний уровень,стандарт,да,5.1,4,602,0.23,Товары для детей,2,2,8,9
3186,216411,предыдущий_месяц,17,0.12,3.26,4775.0,Прежний уровень,стандарт,да,5.1,4,602,0.23,Товары для детей,2,2,8,9
3187,216412,предыдущий_месяц,14,0.03,4.14,5227.0,Прежний уровень,стандарт,да,5.5,3,847,0.11,Мелкая бытовая техника и электроника,5,1,5,4
3188,216412,предыдущий_месяц,14,0.03,4.14,5233.0,Прежний уровень,стандарт,да,5.5,3,847,0.11,Мелкая бытовая техника и электроника,5,1,5,4
3189,216412,текущий_месяц,16,0.03,4.14,5351.8,Прежний уровень,стандарт,да,5.5,3,847,0.11,Мелкая бытовая техника и электроника,5,1,5,4
